gender,age,job_type,user_id
F,30,Education,5884
F,19,Finance,5885
F,19,Finance,5886
F,33,Student,5887
M,45,IT,5888
F,30,Education,5889
M,52,IT,5890
F,30,Education,5891
M,48,IT,5892
M,38,Student,5893
M,25,Finance,5894
M,19,Health,5895
M,55,Unemployed,5896
M,45,Education,5897
Other,54,Health,5898
M,58,Education,5899
F,18,Finance,5900
M,27,Unemployed,5901
M,21,Education,5902
F,52,IT,5903
M,27,Education,5904
F,28,Health,5905
F,34,Education,5906
M,19,Finance,5907
F,28,Education,5908
F,58,Unemployed,5909
M,46,Education,5910
M,64,IT,5911
M,51,Finance,5912
M,48,Education,5913
Other,42,Student,5914
M,25,IT,5915
F,45,Student,5916
F,20,Health,5917
M,20,Unemployed,5918
F,61,Finance,5919
M,39,Education,5920
F,31,Health,5921
M,29,IT,5922
F,49,IT,5923
M,37,IT,5924
M,64,Student,5925
M,28,Finance,5926
M,61,Finance,5927
M,47,Finance,5928
F,65,Student,5929
F,65,Finance,5930
F,44,Finance,5931
M,38,Education,5932
M,37,Education,5933
F,21,Student,5934
M,26,IT,5935
F,21,Health,5936
F,30,Finance,5937
M,43,Health,5938
M,55,Education,5939
F,59,Finance,5940
M,30,Student,5941
F,56,Health,5942
M,45,Unemployed,5943
M,36,Education,5944
M,41,IT,5945
M,36,Finance,5946
F,39,Finance,5947
F,26,Education,5948
F,50,Finance,5949
M,31,Unemployed,5950
F,65,IT,5951
M,37,Unemployed,5952
F,32,Student,5953
M,49,IT,5954
M,64,Student,5955
M,65,Unemployed,5956
F,19,Unemployed,5957
M,34,IT,5958
F,25,Unemployed,5959
F,20,Health,5960
F,37,Student,5961
F,31,Finance,5962
F,33,IT,5963
F,50,Health,5964
F,47,Student,5965
F,29,Unemployed,5966
M,32,IT,5967
M,31,Finance,5968
F,50,IT,5969
M,24,IT,5970
F,59,Education,5971
M,63,Finance,5972
F,63,Education,5973
F,46,Health,5974
F,48,IT,5975
M,42,Education,5976
F,36,IT,5977
F,19,IT,5978
F,50,IT,5979
M,42,Unemployed,5980
M,63,IT,5981
F,26,IT,5982
M,40,Education,5983
M,25,Finance,5984
F,33,Unemployed,5985
M,65,Education,5986
M,62,Unemployed,5987
M,39,Finance,5988
M,35,Health,5989
F,35,Health,5990
M,27,Health,5991
Other,56,Health,5992
M,64,IT,5993
M,18,Unemployed,5994
F,44,Finance,5995
M,36,IT,5996
F,32,Finance,5997
F,64,Unemployed,5998
M,29,Health,5999
F,37,Finance,6000
M,20,Finance,6001
M,56,Finance,6002
F,43,Unemployed,6003
Other,19,Education,6004
F,40,Student,6005
M,40,Student,6006
F,38,Education,6007
M,26,Student,6008
F,30,Education,6009
F,53,Education,6010
M,18,Health,6011
F,62,Education,6012
F,32,Student,6013
M,60,Health,6014
M,63,Finance,6015
M,50,Finance,6016
Other,41,Student,6017
F,27,Student,6018
F,53,Unemployed,6019
M,37,Unemployed,6020
M,58,Student,6021
M,62,IT,6022
F,28,Education,6023
F,65,IT,6024
F,42,IT,6025
M,38,Health,6026
M,42,Unemployed,6027
M,28,Student,6028
F,26,Health,6029
M,49,Unemployed,6030
M,18,Education,6031
F,34,Finance,6032
M,42,Finance,6033
Other,52,Health,6034
M,40,Health,6035
M,26,Education,6036
F,19,IT,6037
F,31,Education,6038
M,63,Health,6039
F,18,IT,6040
M,43,Unemployed,6041
M,42,Finance,6042
F,33,Education,6043
M,32,IT,6044
F,43,Finance,6045
M,51,Education,6046
M,19,Education,6047
F,27,Health,6048
Other,25,Finance,6049
M,45,Education,6050
F,40,IT,6051
F,21,Student,6052
F,31,IT,6053
F,49,Student,6054
M,50,Finance,6055
F,56,Finance,6056
M,40,Unemployed,6057
Other,30,Unemployed,6058
F,19,Student,6059
F,41,Student,6060
F,62,Unemployed,6061
F,41,Health,6062
F,28,Unemployed,6063
M,39,IT,6064
M,32,Education,6065
F,58,IT,6066
F,44,Student,6067
F,26,Education,6068
F,45,Student,6069
M,34,IT,6070
M,48,Health,6071
F,54,IT,6072
M,46,Health,6073
M,35,Unemployed,6074
F,64,Student,6075
F,29,Finance,6076
M,31,Finance,6077
M,61,Health,6078
M,24,Education,6079
M,58,Education,6080
F,27,Education,6081
F,56,Finance,6082
F,47,Student,6083
F,54,Unemployed,6084
M,60,Finance,6085
F,32,IT,6086
F,54,Finance,6087
M,21,IT,6088
F,64,IT,6089
F,26,Education,6090
F,56,Unemployed,6091
F,59,Student,6092
M,45,Student,6093
M,40,IT,6094
Other,57,Unemployed,6095
M,61,Unemployed,6096
F,39,Health,6097
M,47,Education,6098
M,50,Health,6099
M,60,Unemployed,6100
M,43,Health,6101
M,25,Health,6102
M,23,Health,6103
M,56,Health,6104
F,49,Unemployed,6105
F,59,Student,6106
F,26,Finance,6107
F,48,Finance,6108
F,24,Health,6109
M,52,Student,6110
M,50,Health,6111
F,38,Health,6112
M,51,Unemployed,6113
Other,32,Education,6114
F,49,Education,6115
M,23,Health,6116
M,62,Unemployed,6117
F,38,Unemployed,6118
F,49,Health,6119
M,36,Finance,6120
Other,45,IT,6121
F,48,IT,6122
F,38,Student,6123
M,31,IT,6124
M,60,Education,6125
F,54,Education,6126
M,51,IT,6127
F,43,Education,6128
F,35,Student,6129
F,45,Student,6130
M,26,Student,6131
F,23,Education,6132
M,31,Health,6133
F,41,Student,6134
F,36,Finance,6135
F,44,Finance,6136
M,43,IT,6137
F,62,Finance,6138
F,63,IT,6139
M,35,Student,6140
F,53,Education,6141
M,21,Finance,6142
M,61,Unemployed,6143
M,46,Student,6144
M,21,Unemployed,6145
F,42,Finance,6146
F,48,Finance,6147
F,64,IT,6148
M,42,Student,6149
F,23,Health,6150
M,43,Student,6151
F,25,Health,6152
F,52,Finance,6153
M,44,Unemployed,6154
F,42,Finance,6155
F,35,Unemployed,6156
M,65,Unemployed,6157
F,56,Health,6158
M,21,Unemployed,6159
M,58,IT,6160
M,54,Student,6161
F,32,Unemployed,6162
F,25,Finance,6163
F,55,Unemployed,6164
F,36,Unemployed,6165
Other,64,Education,6166
M,43,Health,6167
M,56,Unemployed,6168
F,27,Health,6169
M,55,Unemployed,6170
F,31,Finance,6171
M,58,Health,6172
F,36,Education,6173
M,22,Education,6174
M,24,Health,6175
F,56,Unemployed,6176
M,41,IT,6177
F,65,IT,6178
F,57,Unemployed,6179
M,55,Student,6180
M,58,Education,6181
F,53,Student,6182
M,44,Education,6183
M,28,Unemployed,6184
F,22,Finance,6185
M,34,Education,6186
M,24,IT,6187
M,64,Health,6188
F,32,Unemployed,6189
F,30,Unemployed,6190
F,28,IT,6191
M,62,Health,6192
F,43,IT,6193
F,39,Health,6194
F,41,Education,6195
M,46,Student,6196
F,26,Health,6197
F,59,Unemployed,6198
M,35,Student,6199
M,46,Health,6200
F,56,Finance,6201
F,27,IT,6202
M,45,IT,6203
Other,31,Health,6204
F,41,Health,6205
M,31,Finance,6206
M,65,Education,6207
F,24,Finance,6208
M,53,Health,6209
M,54,Finance,6210
F,43,Finance,6211
F,18,Student,6212
M,21,Education,6213
F,46,Health,6214
M,18,Student,6215
F,60,Student,6216
F,63,Student,6217
M,39,Student,6218
F,27,Education,6219
F,53,Student,6220
F,43,Unemployed,6221
M,65,Health,6222
F,38,Unemployed,6223
F,18,Unemployed,6224
M,23,Education,6225
F,30,Finance,6226
M,39,Finance,6227
F,48,Unemployed,6228
F,64,Finance,6229
M,44,Student,6230
M,31,Education,6231
M,64,Health,6232
M,22,IT,6233
M,53,Health,6234
M,49,Education,6235
F,51,Unemployed,6236
M,24,Health,6237
F,27,Student,6238
M,34,Health,6239
F,47,IT,6240
F,30,Unemployed,6241
M,18,Student,6242
M,64,Health,6243
F,50,Student,6244
F,55,Unemployed,6245
F,42,Finance,6246
F,54,Health,6247
F,58,Health,6248
M,18,Health,6249
M,42,Finance,6250
F,49,Student,6251
M,59,Finance,6252
F,19,Unemployed,6253
F,53,Student,6254
F,34,Finance,6255
F,37,Education,6256
M,20,Unemployed,6257
M,34,Student,6258
Other,54,Finance,6259
F,63,Unemployed,6260
F,50,Health,6261
F,28,Education,6262
Other,37,Health,6263
F,41,Finance,6264
F,33,Unemployed,6265
M,47,IT,6266
M,51,Health,6267
M,41,Education,6268
M,39,Health,6269
F,29,Unemployed,6270
M,34,Health,6271
M,42,Student,6272
F,45,Finance,6273
F,44,Finance,6274
F,27,Student,6275
M,44,Education,6276
F,48,Education,6277
F,49,Finance,6278
F,62,Education,6279
M,52,Unemployed,6280
M,63,Health,6281
F,38,Finance,6282
F,27,Student,6283
F,33,Education,6284
F,24,Student,6285
F,21,Unemployed,6286
F,44,Unemployed,6287
M,42,Education,6288
M,48,Health,6289
F,28,IT,6290
M,34,IT,6291
M,28,IT,6292
M,47,IT,6293
M,52,IT,6294
F,58,Finance,6295
F,55,Health,6296
M,39,Education,6297
F,60,Health,6298
F,44,Health,6299
M,52,Finance,6300
M,21,Student,6301
M,33,Finance,6302
M,33,Education,6303
M,38,IT,6304
M,53,Education,6305
M,34,IT,6306
F,39,Education,6307
F,18,Health,6308
F,54,IT,6309
M,19,Health,6310
M,28,Student,6311
M,33,Unemployed,6312
M,61,Health,6313
M,25,Education,6314
M,60,Finance,6315
M,34,Education,6316
M,56,Unemployed,6317
F,30,IT,6318
F,36,Unemployed,6319
F,24,IT,6320
F,26,Finance,6321
M,36,Unemployed,6322
F,57,Student,6323
F,39,Student,6324
M,35,IT,6325
F,40,Student,6326
M,19,Health,6327
M,50,Health,6328
F,31,Health,6329
F,28,Finance,6330
F,24,Unemployed,6331
M,48,IT,6332
F,63,Education,6333
M,64,Unemployed,6334
F,31,Education,6335
M,45,Education,6336
F,36,Education,6337
F,23,Finance,6338
M,60,Education,6339
M,26,Unemployed,6340
Other,34,Finance,6341
M,48,Health,6342
F,29,IT,6343
M,53,Unemployed,6344
F,20,Student,6345
Other,34,IT,6346
M,56,Education,6347
F,43,Education,6348
M,21,Education,6349
F,62,Education,6350
M,29,Unemployed,6351
M,38,IT,6352
F,36,IT,6353
M,35,Student,6354
Other,20,Unemployed,6355
F,27,IT,6356
F,57,IT,6357
M,32,Unemployed,6358
F,22,Student,6359
M,21,Student,6360
F,45,Finance,6361
Other,21,Student,6362
M,32,Unemployed,6363
M,61,Education,6364
M,35,Education,6365
Other,18,Finance,6366
M,52,Student,6367
M,18,Education,6368
F,20,IT,6369
F,54,Education,6370
F,36,Health,6371
F,46,Student,6372
Other,42,Education,6373
M,50,Finance,6374
F,53,Education,6375
M,43,Finance,6376
F,31,Health,6377
F,44,IT,6378
M,50,Unemployed,6379
F,39,Student,6380
F,20,Health,6381
F,40,Finance,6382
Other,21,Education,6383
F,54,Student,6384
F,60,Unemployed,6385
F,48,Health,6386
M,43,IT,6387
F,58,Student,6388
Other,55,Health,6389
M,41,Finance,6390
Other,28,IT,6391
F,58,Finance,6392
F,20,Student,6393
F,36,Education,6394
F,39,Unemployed,6395
F,31,Health,6396
M,31,Finance,6397
F,50,Finance,6398
M,55,Finance,6399
M,29,Unemployed,6400
F,50,IT,6401
M,50,IT,6402
M,46,Unemployed,6403
M,22,Finance,6404
M,23,Unemployed,6405
F,33,IT,6406
F,48,Student,6407
F,63,Finance,6408
M,50,IT,6409
F,30,Health,6410
F,27,Student,6411
M,41,IT,6412
F,48,Education,6413
M,45,Education,6414
M,36,Health,6415
F,30,Health,6416
M,51,Unemployed,6417
M,20,Education,6418
M,41,Student,6419
F,40,Student,6420
M,35,Education,6421
M,49,Unemployed,6422
F,24,Student,6423
F,50,Finance,6424
F,22,Unemployed,6425
F,32,Health,6426
F,22,Health,6427
M,50,Unemployed,6428
F,51,Student,6429
M,18,Finance,6430
M,56,Student,6431
F,43,Student,6432
M,50,Student,6433
M,33,Finance,6434
M,62,IT,6435
M,43,Education,6436
M,40,Health,6437
M,59,Health,6438
F,29,Student,6439
F,59,Unemployed,6440
M,26,Unemployed,6441
M,20,Health,6442
F,26,Education,6443
M,59,Unemployed,6444
F,41,Finance,6445
M,31,Education,6446
F,20,Health,6447
M,41,Education,6448
M,30,Education,6449
M,38,Unemployed,6450
Other,36,IT,6451
M,42,IT,6452
F,64,Education,6453
M,49,IT,6454
M,38,Finance,6455
M,56,Education,6456
F,37,Unemployed,6457
M,25,Finance,6458
F,59,IT,6459
F,26,Health,6460
M,42,Student,6461
M,42,IT,6462
M,50,Health,6463
M,19,Unemployed,6464
F,63,Unemployed,6465
F,37,IT,6466
F,58,Student,6467
F,59,Unemployed,6468
M,46,Unemployed,6469
M,34,Education,6470
F,42,Health,6471
F,21,Health,6472
M,47,Finance,6473
F,37,Health,6474
Other,20,Unemployed,6475
M,40,IT,6476
F,43,Health,6477
Other,53,Health,6478
M,25,Student,6479
M,48,Student,6480
F,54,Health,6481
F,62,Finance,6482
F,50,Student,6483
F,62,IT,6484
F,63,IT,6485
M,54,Unemployed,6486
M,49,Unemployed,6487
F,41,Unemployed,6488
M,55,Finance,6489
M,39,IT,6490
F,44,Unemployed,6491
F,60,Health,6492
M,65,Health,6493
M,36,Education,6494
M,38,IT,6495
F,26,Finance,6496
F,26,Education,6497
M,26,Unemployed,6498
F,34,Education,6499
F,25,Unemployed,6500
F,33,Unemployed,6501
M,35,Health,6502
F,50,Education,6503
M,29,Student,6504
F,58,Unemployed,6505
M,22,Student,6506
F,33,Education,6507
M,35,Health,6508
M,25,IT,6509
M,20,IT,6510
M,42,Finance,6511
M,22,Education,6512
F,57,IT,6513
F,50,IT,6514
F,35,IT,6515
F,33,Education,6516
M,64,Unemployed,6517
F,58,Finance,6518
M,24,Education,6519
Other,65,Education,6520
F,49,Health,6521
M,39,IT,6522
F,33,Health,6523
F,46,Finance,6524
F,54,Finance,6525
M,30,Finance,6526
F,25,Education,6527
M,52,IT,6528
M,35,Health,6529
M,46,Student,6530
F,56,IT,6531
F,53,Student,6532
M,34,Unemployed,6533
M,63,IT,6534
Other,20,Health,6535
M,31,Health,6536
F,20,IT,6537
F,40,Finance,6538
F,47,Health,6539
M,27,IT,6540
F,42,Unemployed,6541
M,39,Education,6542
F,34,Student,6543
M,53,Unemployed,6544
M,26,IT,6545
F,39,IT,6546
F,60,IT,6547
M,30,Student,6548
M,18,Student,6549
M,29,Unemployed,6550
M,21,Education,6551
M,48,Education,6552
F,24,Student,6553
M,40,Education,6554
M,41,Health,6555
M,22,Finance,6556
M,22,IT,6557
M,47,Unemployed,6558
F,42,Finance,6559
F,38,Education,6560
F,19,Student,6561
M,27,Unemployed,6562
F,32,Unemployed,6563
F,30,Finance,6564
M,30,IT,6565
M,49,Health,6566
F,62,Health,6567
F,63,IT,6568
M,60,Student,6569
F,43,IT,6570
F,48,Health,6571
F,50,Health,6572
F,46,Finance,6573
F,22,Finance,6574
M,18,Education,6575
F,40,Health,6576
F,57,IT,6577
F,52,Finance,6578
M,32,Unemployed,6579
M,57,Education,6580
Other,20,Student,6581
F,46,Student,6582
F,47,Health,6583
F,56,Student,6584
M,60,Education,6585
F,55,Unemployed,6586
Other,18,Student,6587
M,27,IT,6588
M,20,Student,6589
F,60,IT,6590
M,32,Health,6591
M,50,IT,6592
M,58,Student,6593
M,60,Unemployed,6594
F,62,Student,6595
M,43,Health,6596
M,33,Health,6597
F,50,Student,6598
M,30,Finance,6599
F,54,IT,6600
M,44,Student,6601
F,40,Student,6602
M,56,Health,6603
M,36,Health,6604
F,64,Education,6605
F,21,Student,6606
F,36,Unemployed,6607
F,26,Unemployed,6608
F,31,Health,6609
M,27,Student,6610
M,65,Education,6611
F,48,Education,6612
M,54,Unemployed,6613
F,40,Student,6614
F,44,Student,6615
M,23,Unemployed,6616
F,43,Education,6617
M,62,IT,6618
F,30,Education,6619
F,57,Education,6620
Other,49,Education,6621
F,65,Health,6622
F,19,Unemployed,6623
F,57,Unemployed,6624
M,34,Finance,6625
F,60,Health,6626
M,25,Finance,6627
M,25,IT,6628
M,26,Unemployed,6629
M,19,Unemployed,6630
M,33,Unemployed,6631
F,48,Student,6632
F,23,Education,6633
M,38,Health,6634
M,43,IT,6635
F,31,Health,6636
M,61,Unemployed,6637
Other,54,IT,6638
F,48,Student,6639
M,49,IT,6640
F,58,Finance,6641
F,59,Health,6642
F,29,Health,6643
F,53,IT,6644
F,58,Finance,6645
F,45,Student,6646
F,55,Student,6647
F,50,Student,6648
F,39,Health,6649
M,35,IT,6650
F,35,Student,6651
M,33,IT,6652
M,32,Finance,6653
F,25,Finance,6654
M,49,Health,6655
F,30,Finance,6656
M,64,Health,6657
M,40,Health,6658
M,46,Finance,6659
M,39,IT,6660
M,46,Unemployed,6661
M,52,Finance,6662
F,27,Finance,6663
F,54,Health,6664
F,63,IT,6665
M,62,Unemployed,6666
M,30,IT,6667
F,25,Unemployed,6668
M,53,IT,6669
F,42,IT,6670
F,61,Unemployed,6671
F,57,Finance,6672
M,24,IT,6673
F,63,Finance,6674
M,63,IT,6675
M,39,Health,6676
F,30,IT,6677
M,38,Student,6678
M,18,Education,6679
M,36,Unemployed,6680
F,50,Unemployed,6681
F,21,IT,6682
F,59,Unemployed,6683
F,58,Health,6684
F,52,Finance,6685
M,61,Education,6686
M,50,Education,6687
M,41,Unemployed,6688
M,22,Health,6689
F,58,Education,6690
F,59,Health,6691
M,30,Health,6692
F,64,IT,6693
M,48,Finance,6694
F,45,Health,6695
F,45,Student,6696
M,47,IT,6697
Other,35,Student,6698
Other,61,Unemployed,6699
M,44,Student,6700
M,43,IT,6701
M,50,Finance,6702
F,42,Health,6703
M,48,Student,6704
M,19,Health,6705
M,50,IT,6706
M,60,Student,6707
M,35,Health,6708
M,56,IT,6709
M,24,Education,6710
M,47,Unemployed,6711
M,21,Health,6712
F,42,Unemployed,6713
M,48,Finance,6714
F,64,Unemployed,6715
M,18,Education,6716
F,20,Unemployed,6717
M,54,Finance,6718
M,39,IT,6719
M,34,IT,6720
M,58,IT,6721
M,52,Student,6722
M,30,Unemployed,6723
M,60,Education,6724
F,19,Unemployed,6725
F,30,Education,6726
M,33,Student,6727
F,53,Health,6728
F,58,Health,6729
F,58,Finance,6730
F,24,Student,6731
Other,32,Education,6732
M,36,Student,6733
M,54,Unemployed,6734
M,19,Health,6735
F,65,Education,6736
F,57,IT,6737
F,60,Finance,6738
M,59,IT,6739
F,23,Unemployed,6740
M,49,Education,6741
F,61,IT,6742
M,27,Student,6743
F,24,Unemployed,6744
M,25,Student,6745
F,24,Student,6746
M,58,IT,6747
F,57,Education,6748
F,34,Education,6749
F,32,IT,6750
M,63,Unemployed,6751
M,65,Health,6752
F,39,Unemployed,6753
M,23,Education,6754
M,55,Education,6755
F,43,Unemployed,6756
M,28,IT,6757
F,43,IT,6758
M,34,Unemployed,6759
F,41,Education,6760
M,45,Health,6761
F,30,Health,6762
M,52,Unemployed,6763
F,60,IT,6764
M,54,Health,6765
F,65,IT,6766
F,58,Health,6767
F,62,Unemployed,6768
M,45,Unemployed,6769
M,56,Health,6770
M,55,Education,6771
F,26,Student,6772
F,29,Student,6773
F,59,Student,6774
F,36,Finance,6775
M,40,Finance,6776
F,61,Unemployed,6777
M,18,Education,6778
F,33,Unemployed,6779
M,42,Student,6780
M,40,Student,6781
F,28,Finance,6782
M,20,IT,6783
F,32,Unemployed,6784
F,49,Finance,6785
F,46,IT,6786
F,43,Education,6787
F,40,Unemployed,6788
F,60,Education,6789
M,29,Finance,6790
M,49,Unemployed,6791
F,34,Education,6792
M,53,IT,6793
F,20,IT,6794
Other,44,Unemployed,6795
M,64,Student,6796
F,50,Education,6797
M,37,Unemployed,6798
M,31,Health,6799
M,22,Health,6800
M,32,Finance,6801
M,23,Education,6802
M,50,Health,6803
M,36,Finance,6804
F,30,Finance,6805
F,46,IT,6806
F,23,Education,6807
M,32,Unemployed,6808
F,33,Student,6809
F,41,Education,6810
M,58,Education,6811
M,61,Finance,6812
Other,36,Unemployed,6813
F,46,Unemployed,6814
M,36,Unemployed,6815
M,24,IT,6816
M,32,Unemployed,6817
M,55,Unemployed,6818
F,20,IT,6819
F,19,Student,6820
M,45,Health,6821
F,24,Health,6822
F,24,Student,6823
F,53,Finance,6824
M,41,Unemployed,6825
M,21,Student,6826
M,46,IT,6827
F,22,IT,6828
F,46,Education,6829
M,47,Education,6830
M,43,Education,6831
M,54,Health,6832
F,47,IT,6833
M,60,Health,6834
M,26,Student,6835
F,59,Finance,6836
F,30,Finance,6837
M,22,IT,6838
M,46,Education,6839
M,44,Student,6840
M,44,Student,6841
F,37,Student,6842
F,46,Finance,6843
M,52,Student,6844
M,46,Education,6845
M,58,Health,6846
M,47,Education,6847
F,39,Education,6848
M,38,Health,6849
F,28,Unemployed,6850
M,58,IT,6851
M,19,Health,6852
F,51,Unemployed,6853
M,20,Unemployed,6854
M,33,Health,6855
F,21,Unemployed,6856
M,42,Unemployed,6857
F,35,IT,6858
F,59,Student,6859
F,46,Student,6860
F,43,Health,6861
F,40,Health,6862
F,65,Education,6863
M,37,Student,6864
M,19,Education,6865
M,19,Unemployed,6866
M,31,Finance,6867
M,21,Health,6868
F,30,IT,6869
F,53,Health,6870
F,52,IT,6871
Other,25,IT,6872
F,19,Student,6873
F,38,Unemployed,6874
F,40,Unemployed,6875
M,37,Student,6876
F,46,Education,6877
F,61,Unemployed,6878
F,35,Health,6879
F,46,Health,6880
M,42,IT,6881
M,38,IT,6882
M,63,Unemployed,6883
M,41,Unemployed,6884
M,55,IT,6885
M,44,IT,6886
M,24,Student,6887
M,43,Student,6888
M,50,Education,6889
M,54,Finance,6890
F,64,Finance,6891
M,52,Student,6892
Other,18,Student,6893
F,25,Education,6894
F,36,Student,6895
M,42,Education,6896
M,49,Education,6897
M,45,Education,6898
F,23,Finance,6899
M,21,Health,6900
M,42,Finance,6901
F,39,Health,6902
F,45,Finance,6903
F,56,Health,6904
F,40,Health,6905
F,21,Finance,6906
F,64,Health,6907
M,54,Health,6908
M,37,Unemployed,6909
M,40,Education,6910
M,28,Unemployed,6911
F,43,Education,6912
M,40,Unemployed,6913
F,58,Health,6914
M,39,IT,6915
M,51,IT,6916
F,27,IT,6917
F,59,Finance,6918
M,46,Health,6919
F,40,Education,6920
M,34,Health,6921
F,53,Finance,6922
Other,26,Health,6923
F,33,Unemployed,6924
M,53,Health,6925
M,65,IT,6926
M,50,Finance,6927
F,30,Education,6928
F,33,Unemployed,6929
F,46,Finance,6930
M,28,Finance,6931
F,20,Student,6932
F,27,Student,6933
M,60,Health,6934
M,29,Finance,6935
Other,42,Finance,6936
M,25,IT,6937
M,60,Finance,6938
F,45,Education,6939
M,27,IT,6940
F,19,Finance,6941
M,43,Education,6942
F,31,Unemployed,6943
M,33,Education,6944
M,39,IT,6945
M,21,Student,6946
M,19,Finance,6947
M,56,Student,6948
F,26,IT,6949
M,35,Unemployed,6950
M,40,Education,6951
M,38,Unemployed,6952
F,62,Student,6953
F,43,Student,6954
Other,51,IT,6955
M,26,Education,6956
F,19,Finance,6957
M,55,Education,6958
F,39,Education,6959
M,27,Health,6960
F,33,Student,6961
M,59,IT,6962
M,22,IT,6963
F,23,Health,6964
F,42,Health,6965
M,21,Health,6966
M,57,Student,6967
M,65,Education,6968
M,49,IT,6969
F,51,Education,6970
F,60,Education,6971
F,63,Finance,6972
M,48,Unemployed,6973
F,34,Education,6974
M,64,Education,6975
F,47,Health,6976
M,56,IT,6977
M,48,Education,6978
F,52,Health,6979
M,46,Student,6980
M,45,IT,6981
M,35,Health,6982
F,43,Education,6983
F,57,Unemployed,6984
F,23,Health,6985
M,18,Finance,6986
F,50,Unemployed,6987
F,60,Education,6988
M,41,IT,6989
F,60,IT,6990
M,50,Unemployed,6991
F,24,Student,6992
M,27,Finance,6993
F,23,Student,6994
M,54,Finance,6995
F,35,IT,6996
F,33,Student,6997
M,25,Unemployed,6998
F,41,Education,6999
M,46,IT,7000
M,49,Unemployed,7001
M,33,Student,7002
M,28,Health,7003
M,52,Student,7004
F,50,Student,7005
F,54,Finance,7006
M,30,Health,7007
F,54,IT,7008
F,63,Education,7009
F,34,Finance,7010
F,18,Health,7011
M,51,Education,7012
M,56,Student,7013
M,33,IT,7014
F,46,Health,7015
F,65,Unemployed,7016
M,43,Student,7017
F,36,Unemployed,7018
F,38,Unemployed,7019
F,59,Unemployed,7020
F,51,Finance,7021
F,62,Unemployed,7022
F,52,Unemployed,7023
Other,32,Unemployed,7024
M,52,Health,7025
F,42,Finance,7026
M,23,Student,7027
F,41,Student,7028
F,38,Student,7029
M,46,Unemployed,7030
M,49,Finance,7031
F,49,Education,7032
Other,21,Student,7033
F,35,Education,7034
F,52,Education,7035
F,19,Unemployed,7036
M,54,Finance,7037
M,54,Student,7038
F,20,Unemployed,7039
F,52,Finance,7040
F,40,Education,7041
Other,47,Unemployed,7042
M,50,Finance,7043
F,43,Student,7044
F,65,Student,7045
F,57,Health,7046
M,34,Unemployed,7047
M,24,Student,7048
M,25,Unemployed,7049
F,48,Education,7050
M,48,Finance,7051
F,61,Education,7052
M,27,Health,7053
F,56,Education,7054
F,24,Student,7055
F,31,IT,7056
F,28,Health,7057
F,46,Finance,7058
F,27,Finance,7059
M,53,Health,7060
F,27,IT,7061
M,36,Education,7062
M,48,Student,7063
F,34,Health,7064
M,62,Student,7065
M,50,Student,7066
F,51,Student,7067
F,41,IT,7068
F,26,IT,7069
F,24,Finance,7070
M,33,Unemployed,7071
F,23,IT,7072
M,28,Student,7073
M,29,Unemployed,7074
F,59,Finance,7075
F,30,Student,7076
M,38,IT,7077
M,27,Health,7078
F,45,IT,7079
